model,deal,seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
v3.2.4,1,3388,0,0.06,197314,0,0.744,1,0,0,21091,41939
v3.2.4,3,9771,0,23.00,850544,0,22.813,1,0,0,1311344,82558
v3.0.4,3,101,0,0.07,221326,0,1.195,1,0,0,13525,39976
v3.0.4,3,6791,0,0.06,228253,0,0.922,1,0,0,11784,41134
v3.2.4,1,9377,0,0.09,198320,0,0.933,1,0,0,55510,42316
v3.2.3,3,7556,0,72.14,662157,0,2.33,1,0,0,4901264,62428
v3.2.3,3,288,0,16.77,683658,0,2.316,1,0,0,1039759,64523
v3.2.4,3,6689,0,0.00,1025,0,2.079,0,0,0,0,620
v3.0.4,1,7306,0,0.07,191081,0,0.87,1,0,0,30577,39992
v3.0.4,1,3932,0,0.07,191578,0,0.95,1,0,0,36249,39687
v3.0.4,1,5870,0,0.00,674,0,0.837,0,0,0,0,310
v3.2.3,1,9080,0,0.08,198666,0,0.952,1,0,0,23788,42226
v3.2.3,3,8086,0,34.19,677579,0,2.07,1,0,0,2035480,64262
v3.2.4,3,250,0,7.70,854995,0,23.286,1,0,0,262065,82842
v3.0.4,3,9244,0,0.15,233864,0,1.187,1,0,0,83115,41515
v3.2.3,3,941,0,434.77,654411,0,2.621,0,0,0,15401627,61351
v3.2.4,1,2066,0,0.09,197641,0,0.808,1,0,0,83282,41673
v3.0.4,1,3722,0,0.07,193854,0,0.855,1,0,0,28512,40145
v3.2.4,3,1313,0,3.14,846787,0,27.515,1,0,0,194469,81595
v3.2.4,3,2664,0,36.81,845288,0,25.376,0,0,0,2040801,81029
v3.0.4,1,6982,0,0.07,186959,0,0.915,1,0,0,23644,39311
v3.0.4,1,8009,0,0.04,194576,0,0.668,1,0,0,8805,40099
v3.0.4,1,3970,0,0.07,193817,0,0.799,1,0,0,52198,40156
v3.0.4,1,9252,0,0.06,197284,0,0.69,1,0,0,20546,40565
v3.0.4,3,7159,0,0.78,156589,0,1.174,0,0,0,109725,29510
v3.2.4,3,3287,0,18.66,817850,0,26.555,0,0,0,855697,78623
v3.0.4,1,8396,0,0.04,191302,0,0.656,1,0,0,13676,39422
v3.0.4,3,6249,0,0.05,230468,0,0.785,1,0,0,8387,40934
v3.2.4,3,8868,0,9.74,844736,0,24.039,1,0,0,421136,81490
v3.2.4,1,3785,0,0.08,203128,0,0.884,1,0,0,36794,42554
v3.2.3,3,2951,0,111.29,675349,0,3.291,1,0,0,4745106,63223
v3.2.3,1,2378,0,0.07,196429,0,0.864,1,0,0,19312,41764
v3.0.4,1,8186,0,0.00,775,0,0.517,0,0,0,0,414
v3.0.4,1,4134,0,0.06,196204,0,0.854,1,0,0,10625,40471
v3.2.4,3,2938,0,19.29,847150,0,25.985,1,0,0,1075542,81902
v3.0.4,1,5442,0,0.07,178419,0,0.974,1,0,0,34550,37831
v3.2.3,1,7923,0,0.06,200347,0,0.83,1,0,0,19370,41859
v3.0.4,1,4028,0,0.08,191958,0,0.899,1,0,0,47733,39654
v3.2.3,1,8908,0,0.05,196527,0,0.9,1,0,0,16009,41312
v3.0.4,3,1905,0,0.13,224218,0,1.082,1,0,0,22202,40488
v3.2.4,3,8698,0,71.56,857337,0,25.389,1,0,0,3764016,82424
v3.0.4,3,9532,0,0.08,212500,0,1.104,1,0,0,19796,39027
v3.2.4,1,7087,0,0.08,195702,0,1.072,1,0,0,36258,41601
v3.0.4,1,4299,0,0.07,185623,0,0.841,1,0,0,46612,38515
v3.2.3,3,7846,0,2.01,670348,0,2.298,1,0,0,137067,63144
v3.0.4,3,4142,0,0.05,221598,0,0.803,1,0,0,20788,39959
v3.2.3,3,4825,0,0.00,1126,0,1.724,0,0,0,0,722
v3.2.4,1,713,0,0.07,196814,0,1.117,1,0,0,16710,41782
v3.2.4,1,8475,0,0.06,202579,0,0.944,1,0,0,24919,42550
v3.2.3,3,3751,0,55.65,671761,0,2.201,1,0,0,3254532,62702
v3.2.3,3,4157,0,7.32,680014,0,2.195,1,0,0,389822,63925
v3.0.4,1,3935,0,0.06,192865,0,0.927,1,0,0,18088,39979
v3.0.4,3,6594,0,0.08,227535,0,1.004,1,0,0,19898,40836
v3.2.4,1,573,0,0.07,199517,0,0.935,1,0,0,23845,42292
v3.2.4,3,5267,0,0.00,722,0,2.292,0,0,0,0,310
v3.2.4,3,1794,0,14.21,853990,0,24.829,1,0,0,610645,82203
v3.2.3,1,6423,0,0.05,202969,0,0.731,1,0,0,14800,42781
v3.2.3,3,4454,0,1.89,682213,0,2.101,1,0,0,147933,64249
v3.2.4,3,9336,0,1.26,584988,0,23.183,0,0,0,80025,59181
v3.2.3,3,9767,0,11.86,571124,0,3.378,0,0,0,609364,53825
v3.0.4,3,3704,0,0.06,232247,0,0.818,1,0,0,10960,41335
v3.2.3,1,5496,0,0.05,195809,0,0.954,1,0,0,13977,41287
v3.0.4,3,5300,0,0.07,235573,0,0.821,1,0,0,21824,42073
v3.2.4,3,6573,0,20.25,860402,0,22.382,1,0,0,1274904,83578
v3.0.4,1,913,0,0.06,191925,0,0.688,1,0,0,38680,40105
v3.0.4,3,5754,0,0.07,233432,0,0.771,1,0,0,46314,41475
v3.2.3,1,7611,0,0.06,192370,0,0.889,1,0,0,33448,41491
v3.2.4,1,8271,0,0.07,187533,0,0.996,1,0,0,28374,40554
v3.2.3,1,2026,0,0.05,197500,0,0.856,1,0,0,13543,41556
v3.0.4,1,7749,0,0.07,192943,0,0.653,1,0,0,54148,39759
v3.2.3,3,5341,0,31.13,677462,0,2.456,1,0,0,1649349,64008
v3.2.3,3,2870,0,23.53,670894,0,2.81,1,0,0,1253570,63492
v3.0.4,3,6694,0,0.10,230711,0,0.956,1,0,0,35581,41024
v3.2.3,3,2889,0,46.80,676182,0,2.315,1,0,0,3030207,63535
v3.2.3,1,2697,0,0.11,201799,0,1.04,1,0,0,68535,42326
v3.2.3,1,5377,0,0.07,200076,0,0.935,1,0,0,32018,42159
v3.2.4,1,2030,0,0.00,722,0,0.498,0,0,0,0,310
v3.2.4,1,9720,0,0.08,196104,0,1.148,1,0,0,14315,41800
v3.2.4,1,798,0,0.07,200472,0,0.936,1,0,0,33876,42227
v3.2.4,3,3361,0,34.15,838425,0,25.447,1,0,0,1777438,80233
v3.2.3,3,7020,0,13.08,674227,0,2.209,1,0,0,846146,63018
v3.0.4,1,684,0,0.06,190621,0,0.883,1,0,0,18697,39415
v3.2.4,1,771,0,0.00,1328,0,0.623,0,0,0,0,928
v3.2.3,1,567,0,0.05,194899,0,0.94,1,0,0,13192,41039
v3.0.4,1,7995,0,0.08,189709,0,0.64,1,0,0,61576,39543
v3.2.3,1,6040,0,0.06,196278,0,1.008,1,0,0,21008,41998
v3.0.4,1,242,0,0.06,183901,0,0.756,1,0,0,31015,38621
v3.2.4,1,5526,0,0.09,188644,0,0.905,1,0,0,64890,40763
v3.0.4,3,9590,0,0.07,220987,0,1.046,1,0,0,30899,39855
v3.2.4,3,3962,0,41.39,843622,0,22.322,1,0,0,2277467,81155
v3.2.3,1,4813,0,0.06,200236,0,0.762,1,0,0,40888,42042
v3.2.3,1,4760,0,0.06,198919,0,0.81,1,0,0,20452,41779
v3.0.4,1,8562,0,0.09,193804,0,0.711,1,0,0,88541,40713
v3.2.4,1,3654,0,0.05,199685,0,0.768,1,0,0,15802,41873
v3.2.4,3,831,0,55.75,843901,0,21.494,1,0,0,3241331,81090
v3.2.3,3,2419,0,0.00,823,0,1.189,0,0,0,0,414
v3.0.4,3,7938,0,0.12,228519,0,1.214,1,0,0,40924,40722
v3.2.4,1,2026,0,0.05,197500,0,0.833,1,0,0,13543,41556
v3.2.3,1,4092,0,0.07,200348,0,1.07,1,0,0,25570,42160
v3.2.4,3,2479,0,0.00,1126,0,2.048,0,0,0,0,722
v3.2.3,1,7917,0,0.08,184751,0,0.796,1,0,0,62617,39991
v3.0.4,3,2554,0,0.07,222333,0,0.886,1,0,0,20967,39528
v3.2.3,3,9351,0,0.00,923,0,1.231,0,0,0,0,515
v3.2.4,3,2232,0,7.88,849358,0,24.965,1,0,0,305205,81310
v3.2.3,1,6773,0,0.06,198028,0,0.999,1,0,0,16008,41636
v3.0.4,1,6978,0,0.09,195080,0,0.94,1,0,0,45166,40434
v3.2.4,1,615,0,0.00,1227,0,0.774,0,0,0,0,826
v3.2.4,3,507,0,10.50,841244,0,24.092,1,0,0,516193,81510
v3.2.3,1,1432,0,0.07,198681,0,0.767,1,0,0,62376,41675
v3.2.3,3,1040,0,14.57,668125,0,2.405,1,0,0,910377,62953
v3.0.4,3,4593,0,0.07,234383,0,0.726,1,0,0,38378,41363
v3.2.4,3,6530,0,22.82,856929,0,24.787,1,0,0,1281976,82281
v3.2.3,3,1372,0,10.37,680583,0,1.854,1,0,0,651179,63730
v3.2.3,3,1997,0,73.88,674839,0,2.06,1,0,0,4221533,63128
v3.2.4,3,6773,0,53.83,840436,0,23.81,0,0,0,2917870,81036
v3.0.4,1,8632,0,0.06,186848,0,0.725,1,0,0,53510,39400
v3.0.4,3,8692,0,0.09,225573,0,0.779,1,0,0,50058,40526
v3.0.4,1,2116,0,0.05,194653,0,0.73,1,0,0,17165,40253
v3.0.4,1,8120,0,0.09,180748,0,0.725,1,0,0,52967,37774
v3.0.4,1,2305,0,0.06,188396,0,0.782,1,0,0,31715,39542
v3.2.3,1,2559,0,0.00,722,0,0.469,0,0,0,0,310
v3.2.4,3,4799,0,40.62,850553,0,23.566,1,0,0,2277134,81468
v3.0.4,1,7446,0,0.07,194659,0,1.048,1,0,0,13937,40060
v3.2.3,1,2439,0,0.08,196010,0,0.84,1,0,0,45968,41666
v3.2.4,3,8033,0,7.09,859710,0,20.979,1,0,0,422293,82960
v3.2.4,3,4335,0,9.52,851158,0,25.75,1,0,0,392728,81880
v3.2.3,3,4387,0,20.46,676243,0,2.805,1,0,0,1092052,64215
v3.2.4,1,7173,0,0.08,189136,0,1.001,1,0,0,31024,40652
v3.2.3,1,1896,0,0.05,196196,0,1.128,1,0,0,8254,41575
v3.0.4,1,6390,0,0.07,193636,0,0.856,1,0,0,33781,40309
v3.0.4,1,9178,0,0.05,184584,0,0.689,1,0,0,18260,38774
v3.2.3,3,6847,0,35.69,685510,0,2.474,1,0,0,2011828,64612
v3.2.3,3,5376,0,53.91,680973,0,2.747,1,0,0,2753972,64576
v3.0.4,3,4913,0,0.07,230667,0,0.845,1,0,0,42197,41312
v3.0.4,1,2690,0,0.08,191222,0,0.848,1,0,0,59766,39575
v3.0.4,3,2680,0,0.00,1078,0,0.748,0,0,0,0,722
v3.2.3,1,2713,0,0.08,191734,0,1.134,1,0,0,28856,40831
v3.2.3,3,5948,0,17.18,678549,0,2.327,1,0,0,909758,63517
v3.0.4,3,8547,0,0.07,225785,0,0.777,1,0,0,26560,40492
v3.0.4,3,6132,0,0.09,229503,0,0.713,1,0,0,44574,40931
v3.0.4,1,6533,0,0.09,192085,0,0.906,1,0,0,70863,39670
v3.2.4,3,1103,0,2.87,840684,0,26.102,1,0,0,195651,81394
v3.0.4,3,5024,0,0.00,977,0,0.525,0,0,0,0,620
v3.2.4,1,1617,0,0.07,201100,0,0.811,1,0,0,48599,42100
v3.2.4,1,2983,0,0.00,722,0,0.837,0,0,0,0,310
v3.2.4,3,7539,0,0.97,847227,0,21.669,1,0,0,104920,81656
v3.0.4,3,2763,0,0.07,230930,0,0.839,1,0,0,24142,41296
v3.2.4,1,1149,0,0.06,197671,0,0.8,1,0,0,19725,41957
v3.2.4,1,909,0,0.06,191829,0,0.895,1,0,0,13456,41401
v3.2.4,3,4330,0,24.61,844883,0,22.94,1,0,0,1298725,81597
v3.0.4,3,8993,0,0.10,222802,0,0.864,1,0,0,62536,40398
v3.2.4,3,228,0,13.46,844610,0,26.177,1,0,0,597378,81864
v3.0.4,3,5418,0,0.06,228337,0,0.773,1,0,0,11635,40410
v3.2.3,3,4384,0,17.06,678366,0,2.296,1,0,0,944670,63923
v3.2.4,3,4110,0,31.95,846829,0,22.766,1,0,0,2004375,81182
v3.2.4,1,8903,0,0.09,195572,0,0.973,1,0,0,57573,41128
v3.2.3,1,8594,0,0.07,201908,0,0.928,1,0,0,37206,42635
v3.2.3,1,5323,0,0.10,195088,0,0.981,1,0,0,77980,40884
v3.0.4,1,828,0,0.05,188762,0,0.635,1,0,0,30549,39404
v3.0.4,3,9185,0,0.00,573,0,0.701,0,0,0,0,208
v3.0.4,1,6137,0,0.06,194592,0,0.837,1,0,0,20647,40100
v3.2.4,3,9873,0,25.44,851001,0,22.997,1,0,0,1533789,82234
v3.0.4,1,8335,0,0.07,192636,0,0.652,1,0,0,41081,39685
v3.0.4,1,1301,0,0.06,194207,0,0.776,1,0,0,31991,40004
v3.0.4,1,7942,0,0.06,189454,0,0.651,1,0,0,33640,39566
v3.2.4,3,302,0,18.06,852215,0,25.447,1,0,0,849247,82365
v3.2.3,1,6280,0,0.05,197841,0,0.88,1,0,0,15135,42083
v3.2.4,1,4597,0,0.08,202762,0,0.923,1,0,0,30737,42675
v3.2.3,3,1760,0,11.11,674507,0,2.354,1,0,0,576343,63347
v3.2.3,1,8187,0,0.08,196167,0,0.823,1,0,0,40253,41813
v3.0.4,3,9171,0,0.07,230749,0,0.826,1,0,0,28707,41066
v3.2.3,1,6191,0,0.09,196434,0,1.202,1,0,0,31696,41863
v3.2.3,3,7210,0,140.68,678178,0,2.961,1,0,0,6416867,64131
v3.2.3,3,1922,0,23.66,679733,0,2.291,1,0,0,1380784,64427
v3.2.3,1,7886,0,0.07,195863,0,0.792,1,0,0,37258,41753
v3.0.4,1,1628,0,0.06,195209,0,0.781,1,0,0,23064,40304
v3.2.4,1,3217,0,0.07,201052,0,0.818,1,0,0,28534,42250
v3.0.4,3,6170,0,0.05,224711,0,0.745,1,0,0,14631,40062
v3.2.4,1,6474,0,0.08,202329,0,1.047,1,0,0,29131,42571
v3.2.3,1,6348,0,0.13,202195,0,1.068,1,0,0,77607,42519
v3.0.4,3,5524,0,0.05,232942,0,0.769,1,0,0,13913,41616
v3.2.3,1,6622,0,0.06,193269,0,0.868,1,0,0,35366,41273
v3.2.3,3,3470,0,79.26,665290,0,2.869,1,0,0,4167939,62692
v3.2.4,3,3230,0,0.00,1025,0,2.597,0,0,0,0,620
v3.0.4,3,9413,0,0.58,225655,0,1.204,1,0,0,75936,40277
v3.2.4,3,2168,0,8.20,857228,0,23.383,1,0,0,416654,82803
v3.0.4,1,7739,0,0.07,189071,0,0.672,1,0,0,40426,39693
v3.0.4,3,3771,0,0.11,225455,0,0.816,1,0,0,44845,40283
v3.0.4,1,8670,0,0.06,188602,0,0.667,1,0,0,17754,39559
v3.2.4,3,8982,0,25.71,841419,0,23.452,1,0,0,1331822,81430
v3.2.4,3,734,0,8.33,853960,0,22.068,1,0,0,409034,82490
v3.2.4,3,2074,0,26.79,846317,0,24.182,1,0,0,1580881,81312
v3.2.3,1,6630,0,0.06,194809,0,0.833,1,0,0,12322,41874
v3.0.4,1,8652,0,0.06,189179,0,0.723,1,0,0,16628,39533
v3.0.4,1,2088,0,0.06,185051,0,0.728,1,0,0,43926,38839
v3.2.3,1,626,0,0.05,196572,0,0.866,1,0,0,11457,41340
v3.0.4,3,80,0,0.07,231923,0,1.063,1,0,0,10911,41404
v3.2.4,3,5806,0,15.37,856471,0,28.578,1,0,0,687862,82701
v3.2.4,3,7327,0,12.72,851432,0,22.422,1,0,0,623031,82231
v3.2.3,1,9224,0,0.07,189240,0,0.975,1,0,0,31483,40428
v3.0.4,3,9050,0,0.12,220213,0,0.989,1,0,0,56510,39749
v3.2.4,3,2575,0,15.26,845143,0,24.557,1,0,0,976553,82045
v3.0.4,3,3197,0,0.07,232767,0,0.817,1,0,0,24459,41493
v3.0.4,1,565,0,0.07,192630,0,0.934,1,0,0,41221,39916
v3.0.4,3,8693,0,0.05,231806,0,0.797,1,0,0,12833,40924
v3.2.3,3,9403,0,11.86,667545,0,3.339,1,0,0,474243,63254
v3.2.3,1,7480,0,0.05,193879,0,0.926,1,0,0,18300,41258
v3.0.4,1,4567,0,0.06,196774,0,0.867,1,0,0,16488,40542
v3.0.4,3,1104,0,0.11,235906,0,0.955,1,0,0,47896,42011
v3.0.4,3,3356,0,0.67,163014,0,1.008,0,0,0,121412,30974
v3.2.3,1,2885,0,0.07,201857,0,0.982,1,0,0,11301,42323
v3.0.4,1,9380,0,0.06,193310,0,0.652,1,0,0,17272,40389
v3.2.3,1,8373,0,0.06,195514,0,0.76,1,0,0,24676,41041
v3.2.4,3,5314,0,7.83,849411,0,24.496,1,0,0,455600,81645
v3.2.4,1,8222,0,0.05,198074,0,1.018,1,0,0,12201,41690
v3.2.3,1,1304,0,0.06,198465,0,0.775,1,0,0,38426,42215
v3.2.3,3,9277,0,35.01,668989,0,2.096,1,0,0,1962280,63098
v3.2.3,1,4241,0,0.07,201957,0,0.824,1,0,0,34892,43170
v3.2.4,1,3999,0,0.06,192442,0,0.821,1,0,0,17907,40601
v3.0.4,3,2183,0,0.08,229395,0,1.063,1,0,0,15485,41222
v3.2.4,1,2600,0,0.16,200098,0,1.136,1,0,0,71854,41866
v3.2.4,3,6384,0,15.46,844404,0,23.894,1,0,0,648905,81639
v3.2.3,1,8092,0,0.07,198024,0,0.81,1,0,0,48406,42129
v3.2.4,3,9999,0,10.12,824106,0,22.753,1,0,0,477955,80096
v3.2.3,3,4,0,227.52,670755,0,2.487,1,0,0,9887773,62715
v3.2.4,3,8931,0,18.90,838846,0,24.375,1,0,0,911760,81052
v3.2.3,1,7864,0,0.07,184967,0,0.899,1,0,0,55123,40153
v3.0.4,3,5109,0,0.06,223021,0,0.834,1,0,0,23490,39545
v3.2.4,3,6023,0,44.79,842360,0,26.901,1,0,0,2333191,81599
v3.0.4,1,4534,0,0.07,195153,0,0.911,1,0,0,34730,40379
v3.0.4,3,9642,0,0.04,114837,0,1.041,0,0,0,6856,22562
v3.0.4,3,6071,0,0.00,876,0,0.577,0,0,0,0,516
v3.2.3,3,1315,0,22.71,673200,0,2.069,1,0,0,1499910,63453
v3.0.4,3,4350,0,0.08,227793,0,0.822,1,0,0,50216,41252
v3.0.4,3,3880,0,0.07,231239,0,0.704,1,0,0,34998,41025
v3.2.3,1,2648,0,0.07,192683,0,0.995,1,0,0,11074,41127
v3.2.3,1,6265,0,0.06,196186,0,0.891,1,0,0,26241,41752
v3.2.4,3,4218,0,7.23,855065,0,25.269,1,0,0,241759,82181
v3.2.3,1,4222,0,0.05,201159,0,0.795,1,0,0,23521,42156
v3.0.4,3,5107,0,7.49,221829,0,0.836,0,0,0,548113,40261
v3.2.4,1,4097,0,0.05,200423,0,0.843,0,0,0,5931,42230
v3.2.3,3,6265,0,73.74,660473,0,2.565,1,0,0,3719222,62230
v3.2.3,1,4138,0,0.07,195494,0,0.981,1,0,0,49892,41499
v3.2.3,1,9884,0,0.08,196658,0,1.02,1,0,0,44348,41499
v3.2.4,3,7808,0,10.14,836734,0,20.693,0,0,0,655712,79997
v3.0.4,1,1312,0,0.06,190575,0,0.741,1,0,0,40650,39283
v3.0.4,1,4682,0,0.09,193908,0,0.82,1,0,0,66350,39866
v3.0.4,1,1144,0,0.09,188290,0,0.949,1,0,0,26035,39414
v3.2.3,3,2394,0,2.33,679432,0,2.728,1,0,0,109276,63743
v3.2.4,3,4193,0,50.77,848934,0,23.423,1,0,0,2538289,81688
v3.2.4,3,6140,0,12.50,852924,0,25.428,1,0,0,683649,82824
v3.0.4,1,9935,0,0.07,197023,0,1.006,1,0,0,12396,40487
v3.0.4,3,9046,0,0.07,228273,0,0.851,1,0,0,32540,40708
v3.2.4,3,6214,0,20.37,855478,0,23.986,1,0,0,1247454,81927
v3.0.4,1,4288,0,0.05,185630,0,0.905,1,0,0,9193,38874
v3.2.3,3,856,0,20.76,676936,0,1.991,1,0,0,938177,63602
v3.0.4,1,8265,0,0.05,189881,0,0.685,1,0,0,29877,39644
v3.2.3,3,9756,0,169.31,675881,0,2.705,1,0,0,9450363,63187
v3.0.4,3,950,0,0.08,231962,0,1.138,1,0,0,30019,41243
v3.2.4,3,5627,0,12.28,838809,0,27.578,1,0,0,455103,80797
v3.2.3,1,1936,0,0.06,200561,0,0.798,1,0,0,39521,41954
v3.2.3,3,5694,0,56.54,677816,0,2.681,1,0,0,2756577,63793
v3.0.4,3,7102,0,0.11,226214,0,0.943,1,0,0,47825,40331
v3.0.4,1,7086,0,0.06,187314,0,0.965,1,0,0,27694,38802
v3.2.3,3,5935,0,17.45,650873,0,2.581,1,0,0,1061597,60983
v3.2.3,1,7236,0,0.07,198934,0,0.79,1,0,0,66346,42663
v3.2.3,1,4173,0,0.08,192277,0,0.796,1,0,0,52797,41177
v3.0.4,1,9606,0,0.05,192872,0,0.663,1,0,0,23279,39759
v3.0.4,3,7081,0,0.07,227842,0,0.943,1,0,0,25146,40992
v3.2.3,1,117,0,0.12,192359,0,0.917,1,0,0,37244,41159
v3.0.4,3,3680,0,0.07,234196,0,0.852,1,0,0,27466,41854
v3.0.4,1,5871,0,0.05,191809,0,0.911,1,0,0,21754,40183
v3.2.4,1,5549,0,0.08,195802,0,0.958,1,0,0,49458,41656
v3.2.3,1,1720,0,0.07,188487,0,1.104,1,0,0,28361,39704
v3.0.4,3,1849,0,0.00,977,0,0.831,0,0,0,0,620
v3.2.4,1,7433,0,0.09,198656,0,1.239,1,0,0,44419,42143
v3.0.4,3,4631,0,0.07,230176,0,0.76,1,0,0,36787,40867
v3.2.3,1,1481,0,0.07,199896,0,0.736,1,0,0,41344,41905
v3.2.3,1,8004,0,0.08,201839,0,0.822,1,0,0,61897,42233
v3.0.4,1,4671,0,0.08,189244,0,0.826,1,0,0,48688,39224
v3.0.4,1,9299,0,0.05,195555,0,0.721,1,0,0,26975,40471
v3.2.4,3,2249,0,48.63,851373,0,27.082,1,0,0,2226903,81863
v3.2.4,1,9675,0,0.11,194465,0,1.113,1,0,0,63037,41907
v3.2.4,1,6184,0,0.06,196832,0,0.913,1,0,0,13473,41947
v3.2.4,1,4093,0,0.07,199655,0,0.787,1,0,0,29974,42019
v3.2.3,3,9688,0,57.93,673233,0,2.278,1,0,0,3051622,63535
v3.2.3,3,1559,0,12.34,674260,0,2.495,1,0,0,650138,63568
v3.2.4,1,8356,0,0.08,198551,0,0.978,1,0,0,59375,41531
v3.2.3,1,2047,0,0.09,195537,0,0.837,1,0,0,39085,41769
v3.2.3,3,1771,0,50.71,679958,0,2.407,1,0,0,2829864,64456
v3.0.4,1,4806,0,0.08,186630,0,0.905,1,0,0,55131,39541
v3.0.4,3,5461,0,0.09,218037,0,0.933,1,0,0,35948,39315
v3.2.4,3,19,0,58.64,835469,0,24.271,0,0,0,2474691,80379
v3.2.4,3,8872,0,32.78,836000,0,24.17,1,0,0,1929068,80537
v3.2.4,1,4997,0,0.00,823,0,0.646,0,0,0,0,414
v3.0.4,3,930,0,0.13,232731,0,1.193,1,0,0,73883,41593
v3.2.4,1,1941,0,0.07,203303,0,0.858,1,0,0,50523,42616
v3.2.3,1,4028,0,0.09,197502,0,0.812,1,0,0,69154,41526
v3.0.4,3,7502,0,0.11,236038,0,0.985,1,0,0,41685,41592
v3.0.4,3,9603,0,0.10,228407,0,0.954,1,0,0,63037,40787
v3.2.4,1,8470,0,0.00,1227,0,0.662,0,0,0,0,826
v3.2.3,3,4924,0,8.20,669808,0,2.9,1,0,0,485021,62899
v3.0.4,3,8556,0,0.12,219241,0,0.917,1,0,0,46166,39252
v3.2.3,3,7248,0,699.74,670642,0,2.663,0,0,0,18601376,63331
v3.2.4,3,9097,0,22.02,843113,0,22.47,1,0,0,1333228,81600
v3.2.4,3,886,0,18.04,854768,0,21.996,1,0,0,951065,81829
v3.0.4,3,8100,0,0.08,219140,0,1.025,1,0,0,14060,39018
v3.2.3,3,3,0,37.72,675670,0,2.474,1,0,0,2094933,63903
v3.0.4,1,7356,0,0.00,775,0,0.728,0,0,0,0,414
v3.2.4,1,707,0,0.11,197747,0,1.211,1,0,0,56888,42014
v3.2.3,1,7395,0,0.08,201759,0,0.816,1,0,0,59546,42434
v3.2.3,3,5880,0,3.89,680932,0,2.393,1,0,0,202662,64928
v3.2.4,3,685,0,5.80,855121,0,23.497,1,0,0,266681,82317
v3.2.3,1,784,0,0.05,194768,0,0.871,1,0,0,13328,41594
v3.2.4,1,5717,0,0.08,199101,0,1.01,1,0,0,49426,42026
v3.2.3,3,3496,0,19.44,670897,0,2.591,1,0,0,1141198,62563
v3.2.3,1,8022,0,0.00,722,0,0.582,0,0,0,0,312
v3.2.4,3,5124,0,13.40,858571,0,24.642,1,0,0,724742,82785
v3.0.4,3,7418,0,0.06,230259,0,0.986,1,0,0,14726,41052
v3.2.4,1,2875,0,0.11,202134,0,1.122,1,0,0,61566,42626
v3.2.3,1,8756,0,0.08,197636,0,0.902,1,0,0,44694,42054
v3.0.4,3,5826,0,0.07,231158,0,0.771,1,0,0,34906,40924
v3.2.4,3,2582,0,12.37,841149,0,24.872,1,0,0,601416,80778
v3.2.4,3,7438,0,2.24,843194,0,21.509,1,0,0,149304,81974
v3.0.4,1,9582,0,0.06,190290,0,0.658,1,0,0,45329,39928
v3.2.4,3,7933,0,6.64,845481,0,20.305,1,0,0,288545,81113
v3.0.4,3,5191,0,0.07,221543,0,0.793,1,0,0,23368,40478
v3.0.4,1,9939,0,0.10,183427,0,1.124,1,0,0,59104,38634
v3.2.4,3,2436,0,17.40,852408,0,24.391,1,0,0,860754,82289
v3.0.4,3,5639,0,0.06,232425,0,0.781,1,0,0,17597,41369
v3.2.4,1,2863,0,0.09,198855,0,1.043,1,0,0,28824,42343
v3.2.3,3,3252,0,12.01,671534,0,2.926,1,0,0,640381,63655
v3.0.4,3,8135,0,0.10,227485,0,1.036,1,0,0,39550,40913
v3.2.4,3,1129,0,9.82,854861,0,28.163,1,0,0,461468,82100
v3.2.4,1,3900,0,0.07,192918,0,0.803,1,0,0,37055,41465
v3.0.4,1,6516,0,0.09,192527,0,1.001,1,0,0,53190,40329
v3.0.4,1,2831,0,0.08,193697,0,0.85,1,0,0,25469,39931
v3.2.4,1,3134,0,0.09,199738,0,0.949,1,0,0,37998,41935
v3.2.4,1,3046,0,0.10,195086,0,0.899,1,0,0,49298,41991
v3.2.3,3,8684,0,15.76,672609,0,2.13,1,0,0,1106775,62172
v3.2.3,3,968,0,7.38,674896,0,2.361,1,0,0,313826,63833
v3.0.4,3,6541,0,0.11,224829,0,0.929,1,0,0,37963,40044
v3.2.4,1,2009,0,0.05,196495,0,0.764,1,0,0,14065,41732
v3.2.4,1,1527,0,0.06,196657,0,0.808,1,0,0,23247,42222
v3.2.3,1,7434,0,0.07,194751,0,0.843,1,0,0,45545,41860
v3.2.3,3,7332,0,56.18,676529,0,2.394,1,0,0,2623861,63327
v3.2.4,3,4613,0,9.64,848903,0,26.543,1,0,0,412119,82123
v3.2.3,3,7212,0,40.35,678979,0,2.344,1,0,0,1918525,64140
v3.2.4,1,5150,0,0.06,196365,0,0.9,1,0,0,17642,42183
v3.2.4,1,5482,0,0.08,196521,0,0.966,1,0,0,28767,41872
v3.0.4,1,3590,0,0.09,186518,0,0.849,1,0,0,59599,39461
v3.2.4,1,5451,0,0.06,195788,0,1.037,1,0,0,15823,41968
v3.2.3,3,8199,0,0.00,1126,0,1.292,0,0,0,0,722
v3.2.3,1,5274,0,0.07,197452,0,0.99,1,0,0,10929,41385
v3.2.4,3,3536,0,16.59,841140,0,25.343,1,0,0,879151,81136
v3.2.3,3,4007,0,14.83,678396,0,2.665,1,0,0,792781,63707
v3.2.3,3,4737,0,2.52,673841,0,2.515,1,0,0,176168,63802
